          0.0000000          0.0000000          0.0977584
          0.0000000          0.3926991          0.0306509
          0.0000000          0.7853981          0.0236934
          0.0000000          1.1780972          0.0189830
          0.0000000          1.5707963          0.0178597
          0.0000000          1.9634953          0.0178834
          0.0000000          2.3561945          0.0178471
          0.0000000          2.7488935          0.0175924
          0.0000000          3.1415925          0.0171524
          0.0000000          3.5342915          0.0169670
          0.0000000          3.9269905          0.0191993
          0.0000000          4.3196898          0.0272647
          0.0000000          4.7123890          0.0543205
          0.0000000          5.1050878          0.0648782
          0.0000000          5.4977870         -0.0078859
          0.0000000          5.8904858         -0.0291907
          0.3926991          0.0000000          0.0206203
          0.3926991          0.3926991          0.0187693
          0.3926991          0.7853981          0.0185242
          0.3926991          1.1780972          0.0182891
          0.3926991          1.5707963          0.0178175
          0.3926991          1.9634953          0.0171430
          0.3926991          2.3561945          0.0162612
          0.3926991          2.7488935          0.0151478
          0.3926991          3.1415925          0.0131662
          0.3926991          3.5342915          0.0475146
          0.3926991          3.9269905          0.0894828
          0.3926991          4.3196898          0.1049691
          0.3926991          4.7123890         -0.0795701
          0.3926991          5.1050878          0.0490138
          0.3926991          5.4977870          0.0315184
          0.3926991          5.8904858          0.0249190
          0.7853981          0.0000000          0.0187836
          0.7853981          0.3926991          0.0182831
          0.7853981          0.7853981          0.0175094
          0.7853981          1.1780972          0.0163259
          0.7853981          1.5707963          0.0123713
          0.7853981          1.9634953         -0.0044608
          0.7853981          2.3561945          0.0164439
          0.7853981          2.7488935          0.0791235
          0.7853981          3.1415925          0.0630522
          0.7853981          3.5342915          0.0379807
          0.7853981          3.9269905          0.0348676
          0.7853981          4.3196898          0.0429228
          0.7853981          4.7123890          0.0247940
          0.7853981          5.1050878          0.0204019
          0.7853981          5.4977870          0.0188826
          0.7853981          5.8904858          0.0188715
          1.1780972          0.0000000          0.0157687
          1.1780972          0.3926991          0.0086203
          1.1780972          0.7853981          0.0010206
          1.1780972          1.1780972          0.0100483
          1.1780972          1.5707963          0.0428629
          1.1780972          1.9634953          0.0519928
          1.1780972          2.3561945          0.0559815
          1.1780972          2.7488935          0.0596361
          1.1780972          3.1415925          0.0469126
          1.1780972          3.5342915          0.0380206
          1.1780972          3.9269905          0.0228070
          1.1780972          4.3196898          0.0188292
          1.1780972          4.7123890          0.0186388
          1.1780972          5.1050878          0.0188979
          1.1780972          5.4977870          0.0186134
          1.1780972          5.8904858          0.0177889
          1.5707963          0.0000000          0.0202484
          1.5707963          0.3926991          0.0263437
          1.5707963          0.7853981          0.0287181
          1.5707963          1.1780972          0.0389849
          1.5707963          1.5707963          0.0510069
          1.5707963          1.9634953          0.0516976
          1.5707963          2.3561945          0.0332580
          1.5707963          2.7488935          0.0269119
          1.5707963          3.1415925          0.0307063
          1.5707963          3.5342915          0.0186555
          1.5707963          3.9269905          0.0184283
          1.5707963          4.3196898          0.0182842
          1.5707963          4.7123890          0.0169520
          1.5707963          5.1050878          0.0141323
          1.5707963          5.4977870          0.0119438
          1.5707963          5.8904858          0.0129023
          1.9634953          0.0000000          0.0253660
          1.9634953          0.3926991          0.0325517
          1.9634953          0.7853981          0.0375016
          1.9634953          1.1780972          0.0351381
          1.9634953          1.5707963          0.0272946
          1.9634953          1.9634953          0.0231340
          1.9634953          2.3561945          0.0229816
          1.9634953          2.7488935          0.0152594
