          0.0000000          1.8137618          1.8164224          3.0380592          3.1990476
          0.3926991          1.4861477          1.5310052          2.2368078          2.3731631
          0.7853981          0.5810661          0.7024827          1.7276559          1.8420555
          1.1780972          0.1049057          0.3448584          1.5582363          1.6629515
          1.5707963          0.2576484          0.6180417          1.5836193          1.7301599
          1.9634953          0.7332436          0.9739845          1.7079292          1.9224107
          2.3561945          0.8072374          0.9867127          1.8112114          1.9017760
          2.7488935          0.2762585          0.8428766          1.7183491          1.7736768
          3.1415925          0.0000746          0.7110112          1.6462129          1.7137851
          3.5342915          0.2762581          0.8428769          1.7183491          1.7736769
          3.9269905          0.8072374          0.9867137          1.8112120          1.9017762
          4.3196898          0.7332451          0.9739855          1.7079298          1.9224114
          4.7123890          0.2576492          0.6180430          1.5836196          1.7301604
          5.1050878          0.1049052          0.3448588          1.5582363          1.6629515
          5.4977870          0.5810645          0.7024816          1.7276553          1.8420549
          5.8904858          1.4861464          1.5310040          2.2368061          2.3731617
          6.2831850          1.8137618          1.8164224          3.0380592          3.1990476
