     0          0.1321876          0.1443180          0.6688765          0.7063242          0.7172851
     1          0.4740179          0.6774603          0.6831167          0.7896420          0.7932845
     2          0.9615940          1.0928652          1.1656603          1.2179254          1.2988745
     3          0.6649983          0.7442681          0.8584674          0.9928600          1.0764521
     4          0.5353267          0.6240593          1.0423016          1.2367100          1.3097517
     5          0.7757717          0.9146421          0.9872374          1.0252004          1.0535014
     6          0.8265951          0.9352564          0.9739447          1.0096792          1.1380714
     7          0.9615941          1.0928651          1.1656603          1.2179255          1.2988774
     8          1.0117642          1.0828102          1.1161435          1.1484840          1.2046768
     9          0.6788422          1.0533610          1.0689871          1.1093309          1.1566189
    10          0.6649983          0.7442681          0.8584673          0.9928600          1.0764514
    11          0.8734772          0.9354880          1.0081078          1.0728679          1.1775723
    12          0.5353267          0.6240593          1.0423014          1.2367101          1.3097518
    13          0.8531902          0.9506403          1.0091219          1.0704592          1.1153855
    14          0.8734772          0.9354881          1.0081080          1.0728679          1.1775711
    15          0.8265952          0.9352565          0.9739447          1.0096792          1.1380722
    16          0.0000000          0.0297526          0.0364210          0.0532117          0.5331347
    17          0.4740181          0.6774604          0.6831168          0.7896421          0.7932845
    18          0.8734772          0.9354881          1.0081080          1.0728679          1.1775711
    19          0.8265952          0.9352565          0.9739447          1.0096792          1.1380722
    20          0.5353267          0.6240593          1.0423014          1.2367101          1.3097518
    21          0.8531902          0.9506403          1.0091219          1.0704592          1.1153855
    22          0.6649983          0.7442681          0.8584673          0.9928600          1.0764514
    23          0.8734772          0.9354880          1.0081078          1.0728679          1.1775723
    24          1.0117642          1.0828102          1.1161435          1.1484840          1.2046768
    25          0.6788422          1.0533610          1.0689871          1.1093309          1.1566189
    26          0.8265951          0.9352564          0.9739447          1.0096792          1.1380714
    27          0.9615941          1.0928651          1.1656603          1.2179255          1.2988774
    28          0.5353267          0.6240593          1.0423016          1.2367100          1.3097517
    29          0.7757717          0.9146421          0.9872374          1.0252004          1.0535014
    30          0.9615940          1.0928652          1.1656603          1.2179254          1.2988745
    31          0.6649983          0.7442681          0.8584674          0.9928600          1.0764521
