         -0.01618746          0.02803750          0.51938095
         -0.00462499          0.03204285          0.46119297
         -0.03006242          0.01201607          0.46361775
         -0.01849995          0.01602143          0.51058390
         -0.00693748          0.02002678          0.52415787
          0.00462499          0.02403214          0.51114719
          0.01618746          0.02803750          0.52638708
         -0.02081244          0.00400536          0.52763747
         -0.00924998          0.00801071          0.50681698
          0.00231249          0.01201607          0.50797719
          0.01387496          0.01602143          0.52535500
          0.02543743          0.02002678          0.46533856
         -0.02312494         -0.00801071          0.51037119
         -0.01156247         -0.00400536          0.50935545
          0.00000000          0.00000000          0.38707515
          0.01156247          0.00400536          0.50935543
          0.02312494          0.00801071          0.51037122
         -0.02543743         -0.02002678          0.46533853
         -0.01387496         -0.01602143          0.52535499
         -0.00231249         -0.01201607          0.50797720
          0.00924998         -0.00801071          0.50681697
          0.02081244         -0.00400536          0.52763748
          0.03237491          0.00000000          0.52005387
         -0.00462499         -0.02403214          0.51114718
          0.00693748         -0.02002678          0.52415786
          0.01849995         -0.01602143          0.51058391
          0.03006242         -0.01201607          0.46361774
          0.00462499         -0.03204285          0.46119292
