          0.00462500         -0.03204300          0.00908300
         -0.00462500         -0.02403200          0.02896000
         -0.02543700         -0.02002700          0.00916300
          0.00693700         -0.02002700          0.02473500
         -0.01387500         -0.01602100          0.02429600
          0.01850000         -0.01602100          0.02737600
         -0.00231200         -0.01201600          0.01247500
          0.03006200         -0.01201600          0.00918200
         -0.02312500         -0.00801100          0.02891500
          0.00925000         -0.00801100          0.01235400
         -0.01156200         -0.00400500          0.01243800
          0.02081200         -0.00400500          0.02462100
          0.00000000          0.00000000          0.00000000
          0.03237500          0.00000000          0.00759700
         -0.02081200          0.00400500          0.02462100
          0.01156200          0.00400500          0.01243800
         -0.00925000          0.00801100          0.01235400
          0.02312500          0.00801100          0.02891500
         -0.03006200          0.01201600          0.00918200
          0.00231200          0.01201600          0.01247500
         -0.01850000          0.01602100          0.02737600
          0.01387500          0.01602100          0.02429600
         -0.00693700          0.02002700          0.02473500
          0.02543700          0.02002700          0.00916300
          0.00462500          0.02403200          0.02896000
         -0.01618700          0.02803700          0.00766600
          0.01618700          0.02803700          0.00776900
         -0.00462500          0.03204300          0.00908300
