     0          0.9102113          0.9679231          1.0345442          1.0480945          1.0741644          1.1824396          1.3141330          1.3196180
     1          0.9285714          1.0154305          1.2314242          1.3772123          1.4353688          1.5280452          1.5673691          1.6432715
     2          0.7551987          0.8088616          1.2015946          1.2793129          1.3787498          1.4530929          1.5221538          1.5686357
     3          0.8141798          0.9470807          1.1925728          1.3887154          1.4906535          1.5742642          1.6040085          1.6401706
     4          0.7551996          0.8088621          1.2015951          1.2793130          1.3787499          1.4530929          1.5221537          1.5686361
     5          0.7117584          0.7857812          1.1884952          1.3264419          1.3676753          1.4483286          1.5109947          1.5360916
     6          0.7551991          0.8088616          1.2015951          1.2793133          1.3787501          1.4530929          1.5221538          1.5686361
     7          0.0000003          0.0431776          0.7157796          0.7633520          0.9164059          1.0258383          1.0449348          1.1020667
     8          0.7551990          0.8088618          1.2015952          1.2793134          1.3787500          1.4530929          1.5221538          1.5686360
     9          0.7117584          0.7857812          1.1884951          1.3264418          1.3676753          1.4483287          1.5109947          1.5360916
    10          0.7551995          0.8088622          1.2015953          1.2793131          1.3787498          1.4530930          1.5221537          1.5686360
    11          0.8141798          0.9470807          1.1925728          1.3887153          1.4906535          1.5742642          1.6040086          1.6401705
    12          0.7551987          0.8088616          1.2015946          1.2793129          1.3787498          1.4530928          1.5221538          1.5686356
    13          0.9285715          1.0154304          1.2314244          1.3772123          1.4353688          1.5280452          1.5673689          1.6432715
    14          0.0000000          0.0431774          0.7157797          0.7633519          0.9164056          1.0258379          1.0449347          1.1020667
    15          0.7117586          0.7857814          1.1884956          1.3264422          1.3676759          1.4483287          1.5109948          1.5360919
    16          0.9285715          1.0154303          1.2314240          1.3772124          1.4353684          1.5280451          1.5673690          1.6432717
    17          0.9285713          1.0154302          1.2314240          1.3772125          1.4353686          1.5280450          1.5673690          1.6432717
    18          0.7117588          0.7857816          1.1884954          1.3264419          1.3676755          1.4483284          1.5109947          1.5360917
    19          0.8141802          0.9470811          1.1925713          1.3887149          1.4906535          1.5742644          1.6040088          1.6401706
    20          0.8141799          0.9470808          1.1925728          1.3887153          1.4906538          1.5742645          1.6040086          1.6401704
    21          0.0000002          0.0431774          0.7157803          0.7633524          0.9164062          1.0258383          1.0449350          1.1020669
    22          0.8141800          0.9470808          1.1925729          1.3887155          1.4906537          1.5742646          1.6040086          1.6401704
    23          0.8141801          0.9470810          1.1925712          1.3887148          1.4906535          1.5742644          1.6040087          1.6401706
    24          0.7117588          0.7857817          1.1884954          1.3264419          1.3676756          1.4483284          1.5109947          1.5360917
    25          0.9285713          1.0154302          1.2314242          1.3772125          1.4353687          1.5280451          1.5673689          1.6432717
    26          0.9285715          1.0154303          1.2314240          1.3772124          1.4353685          1.5280451          1.5673691          1.6432716
    27          0.7117586          0.7857813          1.1884956          1.3264422          1.3676758          1.4483288          1.5109947          1.5360919
