  1	7.40600841036108              
  1	7.43884714274768              
  1	7.45913180083346              
  1	7.48719563933226              
  1	7.53585449351092              
  1	7.54025363189526              
  1	7.56214115138409              
  1	7.56517380589327              
  1	7.58845387543520              
  1	7.59697951789349              
  1	7.59881872074263              
  1	7.60041906216140              
  1	7.60535338841641              
  1	7.64013320771623              
  1	7.67663456880441              
  1	7.68624125450945              
  1	7.70936868314277              
  1	7.72232122751325              
  1	7.72565958556239              
  1	7.72968597034647              
  1	7.73387450376963              
  1	7.75241660180914              
  1	7.75861909651248              
  1	7.78993912350092              
  1	7.79274185416191              
  1	7.80034847833746              
  1	7.82265112921007              
  1	7.82630844361317              
  1	7.83518682548301              
  1	7.83694155855889              
  1	7.84748547309509              
  1	7.85759973320230              
  1	7.87010837291291              
  1	7.89443056069890              
  1	7.90211543536243              
  1	7.92625741397606              
  1	7.93002896347259              
  1	7.94334707280856              
  1	7.94631734177768              
  1	7.96065164233124              
  1	7.97212977212711              
  1	7.98418232365167              
  1	7.98503951714535              
  1	7.98854080361463              
  1	7.99773135655273              
  1	8.00966163605343              
  1	8.01218129040411              
  1	8.01513760701548              
  1	8.04185907313366              
  1	8.05701145083749              
  1	8.05752061738687              
  1	8.07819735189257              
  1	8.08098938980720              
  1	8.09928180772961              
  1	8.12961649924100              
  1	8.13848558462131              
  1	8.14059558959599              
  1	8.14965002741159              
  1	8.15045253597374              
  1	8.15451785969507              
  1	8.16990288732455              
  1	8.17143756651802              
  1	8.18665884652512              
  1	8.19534041532668              
  1	8.19821971855382              
  1	8.20615309594463              
  1	8.21702054044058              
  1	8.22471823919329              
  1	8.23962342587362              
  1	8.25895357074872              
  1	8.26243970999192              
  1	8.26479690362940              
  1	8.27242234774167              
  1	8.28249493972275              
  1	8.28752141728517              
  1	8.30256104811079              
  1	8.31041039805433              
  1	8.31228895881488              
  1	8.33571847453424              
  1	8.33870101904657              
  1	8.35778913159072              
  1	8.37135162510299              
  1	8.38260462818681              
  1	8.39394097119890              
  1	8.39816194822371              
  1	8.42456524122126              
  1	8.43163435555580              
  1	8.43673261628583              
  1	8.43978110959650              
  1	8.44900798080831              
  1	8.49969628145155              
  1	8.51227672976695              
  1	8.51597567308030              
  1	8.52377444890068              
  1	8.54675870768232              
  1	8.55081316078231              
  1	8.59738176722636              
  1	8.60907880990802              
  1	8.65104669780095              
  1	8.65708172398089              
  1	8.67746812607570              
  1	8.68868344877900              
  1	8.70230871434606              
  1	8.74756897607112              
  1	8.75073983628371              
  1	8.76200186261122              
  1	8.78293601282421              
  1	8.81766253576583              
  1	8.83049089865662              
  1	8.90246684233437              
  1	8.94275859812394              
  1	8.96839278948082              
  1	8.98539481918982              
  1	9.05292373015692              
  1	10.2954199928445              
  1	10.4524550381326              
  1	10.6586658912874              
  2	7.41971599301799              
  2	7.46406707086852              
  2	7.47628403145065              
  2	7.49350911603233              
  2	7.50467288212211              
  2	7.54152889263436              
  2	7.55016324685289              
  2	7.56427552539925              
  2	7.56872524818681              
  2	7.58946601989859              
  2	7.59317057091213              
  2	7.60759970279444              
  2	7.62153327710111              
  2	7.65073070995299              
  2	7.66603871571686              
  2	7.68826093574256              
  2	7.69917769170035              
  2	7.70994895319045              
  2	7.72304295863132              
  2	7.73710656733784              
  2	7.74505931762311              
  2	7.76046493809797              
  2	7.76716310506549              
  2	7.77203536486932              
  2	7.79061578814601              
  2	7.80425868367862              
  2	7.81126188062014              
  2	7.82797240403985              
  2	7.84094062067737              
  2	7.84861190147604              
  2	7.86192107455015              
  2	7.87257992149090              
  2	7.87568480192740              
  2	7.89598832556065              
  2	7.90958279699884              
  2	7.91369677189325              
  2	7.92881186839091              
  2	7.93667530284159              
  2	7.94347518651606              
  2	7.94987937222376              
  2	7.96483254242416              
  2	7.97399683352617              
  2	7.98538593533943              
  2	7.98914161157763              
  2	7.99786884694526              
  2	8.00828754089407              
  2	8.01858120267991              
  2	8.02757615686386              
  2	8.04835177295744              
  2	8.05936148872572              
  2	8.06228563840373              
  2	8.07543290991729              
  2	8.08941275226692              
