     0          0.3483628          0.4880955          1.0934291          1.6362362          1.6994939          1.7366889
     1          0.7312411          1.0248549          1.4974156          1.6693623          1.9033007          2.1330479
     2          3.1888176          3.4337654          3.4887462          3.5614584          3.6677707          3.9007824
     3          2.3056307          2.4916715          2.7387212          2.8845620          3.3468749          3.6186985
     4          2.1038140          2.2615684          3.7454755          3.8558536          4.2167724          4.3520865
     5          2.8482454          3.1206069          3.4481726          3.5262858          3.5686021          3.7032413
     6          2.4450275          2.8289032          2.8884824          2.9325278          3.4107948          3.6176913
     7          3.1888176          3.4337653          3.4887463          3.5614584          3.6677707          3.9017973
     8          3.0292877          3.0856330          3.2092827          3.4218939          3.8378347          4.0067638
     9          1.8559009          3.0776839          3.2655079          3.3026713          3.4180686          3.4325936
    10          2.3056307          2.4916715          2.7387212          2.8845620          3.3468723          3.6024254
    11          2.7376947          3.2929372          3.4776748          3.5212023          3.6987888          3.7917598
    12          2.1038140          2.2615685          3.7454755          3.8558537          4.2167725          4.3520916
    13          2.7596719          2.9127987          3.3345197          3.4407158          3.5313229          3.6605990
    14          2.7376946          3.2929372          3.4776749          3.5212023          3.6987874          3.7916245
    15          2.4450276          2.8289032          2.8884824          2.9325278          3.4107956          3.6179129
    16          0.0000000          0.1061976          0.2478030          0.3226168          0.8759075          1.2067900
    17          0.7312414          1.0248547          1.4974157          1.6693623          1.9033006          2.1322508
    18          2.7376946          3.2929372          3.4776749          3.5212023          3.6987874          3.7916245
    19          2.4450276          2.8289032          2.8884824          2.9325278          3.4107956          3.6179129
    20          2.1038140          2.2615685          3.7454755          3.8558537          4.2167725          4.3520916
    21          2.7596719          2.9127987          3.3345197          3.4407158          3.5313229          3.6605990
    22          2.3056307          2.4916715          2.7387212          2.8845620          3.3468723          3.6024254
    23          2.7376947          3.2929372          3.4776748          3.5212023          3.6987888          3.7917598
    24          3.0292877          3.0856330          3.2092827          3.4218939          3.8378347          4.0067638
    25          1.8559009          3.0776839          3.2655079          3.3026713          3.4180686          3.4325936
    26          2.4450275          2.8289032          2.8884824          2.9325278          3.4107948          3.6176913
    27          3.1888176          3.4337653          3.4887463          3.5614584          3.6677707          3.9017973
    28          2.1038140          2.2615684          3.7454755          3.8558536          4.2167724          4.3520865
    29          2.8482454          3.1206069          3.4481726          3.5262858          3.5686021          3.7032413
    30          3.1888176          3.4337654          3.4887462          3.5614584          3.6677707          3.9007824
    31          2.3056307          2.4916715          2.7387212          2.8845620          3.3468749          3.6186985
