           0.0000000           0.0000000           0.2392454           0.2929261           0.6075656           1.0552393           1.2621575           1.5597253           0.8692272
           0.1000000           0.0000000           0.2136807           0.2489208           0.5711529           1.0100105           1.1786489           1.5089267           0.8709813
           0.2000000           0.0000000           0.1916775           0.2122074           0.5394720           0.9692224           1.1020503           1.4627847           0.8709943
           0.3000000           0.0000000           0.1726439           0.1832899           0.5124530           0.9334343           1.0333756           1.4214865           0.8696571
           0.4000000           0.0000000           0.1558498           0.1623707           0.4896790           0.9028707           0.9734194           1.3850354           0.8672690
           0.5000000           0.0000000           0.1404319           0.1492912           0.4703538           0.8772935           0.9226863           1.3532913           0.8639773
           0.6000000           0.0000000           0.1254368           0.1434928           0.4532951           0.8559257           0.8813270           1.3260246           0.8597393
           0.7000000           0.0000000           0.1098962           0.1440026           0.4369581           0.8374480           0.8490902           1.3029775           0.8543120
           0.8000000           0.0000000           0.0929197           0.1494445           0.4194939           0.8200800           0.8253085           1.2839204           0.8472700
           0.9000000           0.0000000           0.0737717           0.1580634           0.3988330           0.8017440           0.8089269           1.2686675           0.8380395
           1.0000000           0.0000000           0.0519120           0.1677499           0.3727833           0.7803026           0.7985687           1.2570237           0.8259331
