           0.0000000           0.0000000           0.1411406           0.4276704           0.6788356           0.8145656           1.0743752           2.6128261           1.1428635
           0.1000000           0.0000000           0.1592599           0.3495390           0.6513136           0.6715071           0.9838668           2.5771029           1.1531983
           0.2000000           0.0000000           0.1852138           0.2714021           0.5367524           0.6283140           0.8927858           2.5486631           1.1599361
           0.3000000           0.0000000           0.1934617           0.2190201           0.4110540           0.6099837           0.8014129           2.5276841           1.1631790
           0.4000000           0.0000000           0.1159120           0.2606756           0.2951022           0.5963978           0.7100294           2.4938506           1.1628598
           0.5000000           0.0000000           0.0389424           0.1895392           0.3101462           0.5875177           0.6189256           2.4008661           1.1586034
           0.6000000           0.0000000           0.0372591           0.1322273           0.4046120           0.5656694           0.6203924           2.3444256           1.1867834
           0.7000000           0.0000000           0.1125028           0.1244588           0.5446575           0.5513212           0.6952850           2.3259003           1.2464695
           0.8000000           0.0000000           0.1276284           0.1865958           0.5371111           0.6909244           0.7722362           2.3068680           1.2958825
           0.9000000           0.0000000           0.1420269           0.2593395           0.5232386           0.8428850           0.8497252           2.2878886           1.3313394
           1.0000000           0.0000000           0.1678920           0.3305314           0.5099273           0.9255759           0.9998724           2.2636496           1.3493249
