     0          0.1543966          0.1595373          0.7256952          0.7308639          0.9395154          0.9686162
     1          0.8092811          0.8416618          0.8674710          0.8872536          0.9125266          0.9586112
     2          1.4074794          1.4282881          1.5626998          1.5754970          1.5952550          1.6305550
     3          0.8271418          0.8662798          1.1011050          1.1174750          1.4468338          1.4899701
     4          0.7309763          0.7689956          1.8947149          1.9255564          1.9490679          1.9640979
     5          1.2727519          1.3080529          1.3375141          1.3766846          1.4693799          1.4904924
     6          1.0591408          1.0664582          1.1968729          1.2198735          1.4435301          1.4756069
     7          1.4074794          1.4282881          1.5626998          1.5754970          1.5952550          1.6305485
     8          1.3754560          1.3992687          1.4296747          1.4516914          1.6117195          1.6373105
     9          1.3683183          1.3820761          1.4093759          1.4316590          1.4389631          1.4504904
    10          0.8271418          0.8662798          1.1011049          1.1174750          1.4472694          1.4801373
    11          1.4443914          1.4593730          1.4956334          1.5009871          1.5352830          1.6125860
    12          0.7309763          0.7689956          1.8947148          1.9255564          1.9490678          1.9640968
    13          1.3683702          1.3785587          1.3919747          1.4039663          1.4195641          1.4324880
    14          1.4443914          1.4593730          1.4956334          1.5009872          1.5352831          1.6125496
    15          1.0591409          1.0664582          1.1968729          1.2198735          1.4435449          1.4759158
    16          0.0000000          0.0100357          0.0163356          0.0316680          1.0721339          1.2229092
    17          0.8092811          0.8416618          0.8674710          0.8872536          0.9125266          0.9586110
    18          1.4443914          1.4593730          1.4956334          1.5009872          1.5352831          1.6125496
    19          1.0591409          1.0664582          1.1968729          1.2198735          1.4435449          1.4759158
    20          0.7309763          0.7689956          1.8947148          1.9255564          1.9490678          1.9640968
    21          1.3683702          1.3785587          1.3919747          1.4039663          1.4195641          1.4324880
    22          0.8271418          0.8662798          1.1011049          1.1174750          1.4472694          1.4801373
    23          1.4443914          1.4593730          1.4956334          1.5009871          1.5352830          1.6125860
    24          1.3754560          1.3992687          1.4296747          1.4516914          1.6117195          1.6373105
    25          1.3683183          1.3820761          1.4093759          1.4316590          1.4389631          1.4504904
    26          1.0591408          1.0664582          1.1968729          1.2198735          1.4435301          1.4756069
    27          1.4074794          1.4282881          1.5626998          1.5754970          1.5952550          1.6305485
    28          0.7309763          0.7689956          1.8947149          1.9255564          1.9490679          1.9640979
    29          1.2727519          1.3080529          1.3375141          1.3766846          1.4693799          1.4904924
    30          1.4074794          1.4282881          1.5626998          1.5754970          1.5952550          1.6305550
    31          0.8271418          0.8662798          1.1011050          1.1174750          1.4468338          1.4899701
