           1.4000000           0.0000000           0.0000000           0.0000000           0.3776116           0.3776116           0.3776116           0.5727758          -0.0040384
           1.5000000           0.0000000           0.0000000           0.0000000           0.1004856           0.1004856           0.1004856           0.1573297           0.1180609
           1.6000000           0.0000000           0.0000000           0.0000000           0.0543814           0.0543814           0.0543814           1.5523094           1.8562688
           1.7000000           0.0000000           0.0000000           0.0000000           0.0182983           0.0182983           0.0182983           1.6152356           1.7943093
           1.8000000           0.0000000           0.0000000           0.0000000           0.0026606           0.0026606           0.0026606           1.2242974           1.6523212
           1.9000000           0.0000000           0.0000000           0.0000000           0.1195097           0.1195097           0.1195097           0.9998217           1.5236242
           2.0000000           0.0000000           0.0000000           0.0000000           0.7621588           0.7621588           0.7621588           0.8772495           1.8077678
           2.1000000           0.0000000           0.0000000           0.0000000           0.5388031           0.5388031           0.5388031           2.4811671           2.6006109
           2.2000000           0.0000000           0.0000000           0.0000000           0.4098034           0.4098034           0.4098034           4.2219688           3.4937577
           2.3000000           0.0000000           0.0000000           0.0000000           0.3223435           0.3223435           0.3223435           5.0854113           4.2413915
           2.4000000           0.0000000           0.0000000           0.0000000           0.2632279           0.2632279           0.2632279           5.5133253           4.6796672
