     0          1.6523212          1.8808721          2.0540663          2.0595877          2.1533021          2.4840650          2.9138555          2.9693619
     1          2.8239193          2.8962991          3.8579957          4.1426471          4.1906096          4.3499417          4.4116726          4.4847648
     2          2.3059446          2.4800072          3.5236035          3.9107757          4.0947918          4.3420457          4.5531678          4.6513441
     3          2.6992370          2.8404679          3.2696111          4.0936868          4.2499153          4.3302115          4.4996470          4.6271621
     4          2.3059456          2.4800079          3.5236040          3.9107754          4.0947921          4.3420459          4.5531679          4.6513442
     5          2.1935458          2.3423035          3.9113268          4.0376903          4.1910353          4.3140942          4.5114071          4.5633550
     6          2.3059451          2.4800074          3.5236039          3.9107759          4.0947919          4.3420458          4.5531683          4.6513442
     7          0.0000003          0.0026611          1.2242976          1.3852854          1.5849538          2.0556317          2.2433052          2.3679015
     8          2.3059452          2.4800075          3.5236043          3.9107759          4.0947919          4.3420460          4.5531684          4.6513440
     9          2.1935457          2.3423035          3.9113266          4.0376903          4.1910353          4.3140942          4.5114072          4.5633550
    10          2.3059457          2.4800079          3.5236044          3.9107753          4.0947921          4.3420461          4.5531679          4.6513440
    11          2.6992370          2.8404678          3.2696108          4.0936867          4.2499154          4.3302115          4.4996468          4.6271622
    12          2.3059446          2.4800073          3.5236035          3.9107757          4.0947919          4.3420458          4.5531679          4.6513440
    13          2.8239193          2.8962991          3.8579958          4.1426473          4.1906097          4.3499416          4.4116724          4.4847647
    14          0.0000000          0.0026606          1.2242974          1.3852858          1.5849546          2.0556312          2.2433045          2.3679017
    15          2.1935462          2.3423038          3.9113274          4.0376909          4.1910358          4.3140940          4.5114071          4.5633554
    16          2.8239192          2.8962991          3.8579953          4.1426471          4.1906094          4.3499417          4.4116722          4.4847644
    17          2.8239192          2.8962987          3.8579954          4.1426469          4.1906096          4.3499415          4.4116723          4.4847644
    18          2.1935462          2.3423038          3.9113270          4.0376904          4.1910354          4.3140941          4.5114072          4.5633551
    19          2.6992378          2.8404681          3.2696098          4.0936863          4.2499155          4.3302115          4.4996467          4.6271622
    20          2.6992373          2.8404676          3.2696107          4.0936867          4.2499153          4.3302117          4.4996471          4.6271621
    21          0.0000002          0.0026608          1.2242979          1.3852862          1.5849534          2.0556307          2.2433048          2.3679013
    22          2.6992373          2.8404677          3.2696111          4.0936869          4.2499153          4.3302118          4.4996473          4.6271621
    23          2.6992377          2.8404681          3.2696097          4.0936862          4.2499154          4.3302115          4.4996467          4.6271621
    24          2.1935462          2.3423038          3.9113269          4.0376904          4.1910355          4.3140941          4.5114073          4.5633551
    25          2.8239192          2.8962987          3.8579955          4.1426470          4.1906097          4.3499413          4.4116721          4.4847644
    26          2.8239193          2.8962990          3.8579953          4.1426471          4.1906094          4.3499416          4.4116723          4.4847645
    27          2.1935462          2.3423037          3.9113274          4.0376908          4.1910357          4.3140940          4.5114072          4.5633554
