     0          1.0620579          1.0724095          1.0850025          1.0944894          1.1240235          1.1519638          1.3697742          1.3711563
     1          1.1213710          1.1397881          1.7735732          1.8144763          1.8516309          1.8919337          2.0410206          2.0891209
     2          0.9623614          0.9720388          1.6446372          1.6662442          2.0275173          2.0809106          2.1148259          2.1471297
     3          1.1269695          1.1493365          1.7788286          1.8163846          2.0231200          2.0384930          2.1630102          2.1776485
     4          0.9623619          0.9720392          1.6446373          1.6662443          2.0275171          2.0809105          2.1148258          2.1471296
     5          0.8957867          0.9106524          1.7666998          1.7828067          1.8476812          1.8781686          2.0107855          2.0331683
     6          0.9623615          0.9720389          1.6446373          1.6662443          2.0275172          2.0809106          2.1148258          2.1471297
     7          0.0000002          0.0098721          0.9934799          1.0362935          1.0862103          1.2004255          1.2244450          1.2658486
     8          0.9623615          0.9720389          1.6446373          1.6662443          2.0275172          2.0809107          2.1148258          2.1471297
     9          0.8957867          0.9106524          1.7666998          1.7828067          1.8476812          1.8781687          2.0107855          2.0331683
    10          0.9623619          0.9720392          1.6446373          1.6662443          2.0275172          2.0809104          2.1148258          2.1471296
    11          1.1269695          1.1493365          1.7788286          1.8163846          2.0231199          2.0384930          2.1630102          2.1776486
    12          0.9623614          0.9720388          1.6446372          1.6662442          2.0275173          2.0809107          2.1148259          2.1471297
    13          1.1213710          1.1397881          1.7735732          1.8144763          1.8516309          1.8919337          2.0410206          2.0891209
    14          0.0000000          0.0098720          0.9934796          1.0362932          1.0862104          1.2004255          1.2244450          1.2658486
    15          0.8957869          0.9106526          1.7667000          1.7828069          1.8476814          1.8781689          2.0107857          2.0331685
    16          1.1213710          1.1397881          1.7735731          1.8144761          1.8516307          1.8919334          2.0410206          2.0891209
    17          1.1213709          1.1397880          1.7735732          1.8144763          1.8516309          1.8919337          2.0410205          2.0891208
    18          0.8957870          0.9106527          1.7666999          1.7828068          1.8476813          1.8781688          2.0107856          2.0331684
    19          1.1269699          1.1493368          1.7788280          1.8163840          2.0231200          2.0384931          2.1630103          2.1776487
    20          1.1269697          1.1493366          1.7788285          1.8163845          2.0231201          2.0384932          2.1630102          2.1776486
    21          0.0000001          0.0098720          0.9934799          1.0362934          1.0862105          1.2004256          1.2244451          1.2658487
    22          1.1269697          1.1493366          1.7788285          1.8163845          2.0231201          2.0384932          2.1630102          2.1776486
    23          1.1269699          1.1493368          1.7788280          1.8163840          2.0231201          2.0384931          2.1630102          2.1776487
    24          0.8957870          0.9106527          1.7666999          1.7828068          1.8476813          1.8781688          2.0107856          2.0331684
    25          1.1213709          1.1397880          1.7735732          1.8144763          1.8516309          1.8919337          2.0410205          2.0891209
    26          1.1213710          1.1397881          1.7735731          1.8144761          1.8516307          1.8919334          2.0410205          2.0891209
    27          0.8957869          0.9106526          1.7667000          1.7828069          1.8476815          1.8781689          2.0107857          2.0331685
