           1.0000000           0.0000000           0.3458300           0.7910096           1.1002645           1.9932020           2.2570362           4.7597802           2.8691877
           2.0000000           0.0000000           0.1678920           0.3305314           0.5099273           0.9255759           0.9998724           2.2636496           1.3493249
           3.0000000           0.0000000           0.1102337           0.1789574           0.3147349           0.5717904           0.5837102           1.4106195           0.8194734
           4.0000000           0.0000000           0.0827508           0.1050917           0.2183973           0.3784235           0.3969642           0.9808712           0.5398896
           5.0000000           0.0000000           0.0626300           0.0673777           0.1615904           0.2578723           0.2940524           0.7235654           0.3670743
           6.0000000           0.0000000           0.0360745           0.0580526           0.1244784           0.1799152           0.2273062           0.5530813           0.2516778
           7.0000000           0.0000000           0.0187264           0.0521440           0.0985039           0.1264141           0.1813439           0.4326767           0.1707425
           8.0000000           0.0000000           0.0071877           0.0483083           0.0793356           0.0882392           0.1484220           0.3439383           0.1119377
           9.0000000           0.0000000           0.0004680           0.0462462           0.0607402           0.0649863           0.1246651           0.2770751           0.0685207
          10.0000000           0.0000000           0.0054267           0.0448347           0.0495048           0.0579596           0.1114570           0.2299379           0.0400237
