     0          0.0000000          0.0010600          0.1990791          0.2416766          0.2944489          0.2948438          0.6561626          0.8338067
     1          1.9826285          2.1657232          2.4730265          2.5504420          2.6304843          2.6513328          2.7638912          2.8508331
     2          0.4470201          0.5418807          0.7172414          0.8793150          0.9352945          1.2082137          1.2388095          1.2814890
     3          1.9826284          2.1657233          2.4730266          2.5504418          2.6304843          2.6513328          2.7638914          2.8508331
     4          1.9826281          2.1657229          2.4730264          2.5504420          2.6304842          2.6513326          2.7638913          2.8508331
     5          1.9826285          2.1657230          2.4730265          2.5504419          2.6304841          2.6513325          2.7638913          2.8508331
     6          1.5502895          1.6760850          1.8075704          1.9046653          2.0488897          2.1595361          2.3088729          2.5755647
     7          1.5502893          1.6760845          1.8075700          1.9046650          2.0488895          2.1595360          2.3088727          2.5755650
     8          0.4470204          0.5418807          0.7172412          0.8793155          0.9352945          1.2082137          1.2388093          1.2814890
     9          1.5502892          1.6760848          1.8075700          1.9046650          2.0488896          2.1595358          2.3088725          2.5755648
    10          0.4470205          0.5418812          0.7172411          0.8793154          0.9352946          1.2082136          1.2388089          1.2814888
    11          1.5502891          1.6760849          1.8075699          1.9046652          2.0488896          2.1595360          2.3088725          2.5755651
    12          1.9826280          2.1657227          2.4730266          2.5504419          2.6304842          2.6513330          2.7638913          2.8508331
    13          1.5502893          1.6760846          1.8075700          1.9046650          2.0488895          2.1595360          2.3088727          2.5755650
    14          1.5502896          1.6760848          1.8075701          1.9046654          2.0488899          2.1595360          2.3088729          2.5755654
    15          1.9826284          2.1657230          2.4730266          2.5504419          2.6304842          2.6513330          2.7638916          2.8508331
