     0          0.2929261          0.6075656          2.0724020          2.3105822          3.3778376          3.3778990
     1          4.5112379          4.8680458          5.1453812          5.5661293          5.6950038          5.8605173
     2          0.0000000          0.2392454          1.0552393          1.2621575          1.5597253          2.0456311
     3          4.5112377          4.8680458          5.1453816          5.5661294          5.6950040          5.8605173
     4          3.0621790          3.7646308          4.4346239          4.6808393          5.0140942          5.2268904
     5          5.0532510          5.6336714          6.0078858          6.2168815          6.3969960          6.5224076
     6          3.8620055          4.1449885          4.3511906          5.1307149          5.3015523          5.5275590
     7          4.9717964          5.3065466          5.5564120          5.6578714          5.9526567          6.1174148
     8          2.7066299          3.2725440          3.9405605          4.3087989          4.7975657          5.0224348
     9          3.9195653          4.2311006          4.4127887          4.8043411          5.5243288          6.0721577
    10          2.6013274          3.0459138          3.4576351          3.8075381          4.2929083          4.9083678
    11          3.8564307          3.9986877          5.6610176          5.8113223          6.1008003          6.5656820
    12          1.0990930          1.7657182          2.1518788          2.2716977          3.2546059          3.6175232
    13          4.4392717          5.2035625          5.5798625          5.8551202          5.9143572          6.0242498
    14          0.8692272          1.7272968          2.0854273          2.1493472          2.5079088          3.3416712
    15          4.4392716          5.2035627          5.5798618          5.8551199          5.9143571          6.0242498
    16          2.7066284          3.2725449          3.9405606          4.3087990          4.7975659          5.0224352
    17          3.8564307          3.9986878          5.6610176          5.8113226          6.1008005          6.5656822
    18          2.6013281          3.0459131          3.4576349          3.8075382          4.2929077          4.9083685
    19          3.9195648          4.2311007          4.4127881          4.8043420          5.5243288          6.0721579
    20          3.0621772          3.7646318          4.4346239          4.6808394          5.0140942          5.2268907
    21          4.9717960          5.3065465          5.5564122          5.6578716          5.9526567          6.1174150
    22          3.8620059          4.1449877          4.3511902          5.1307151          5.3015522          5.5275587
    23          5.0532513          5.6336712          6.0078858          6.2168815          6.3969956          6.5224074
